Id,Address_State,Application_Type,Emp_Length,Emp_Title,Grade,Home_Ownership,Issue_Date,Last_Credit_Pull_Date,Last_Payment_Date,Loan_Status,Next_Payment_Date,Member_Id,Purpose,Sub_Grade,Term,Verification_Status,Annual_Income,Dti,Installment,Int_Rate,Loan_Amount,Total_Acc,Total_Payment
670047,California,INDIVIDUAL,< 1 year,Unknown,A,RENT,2/11/2021,5/16/2021,12/13/2021,Fully Paid,1/13/2022,856659,Credit Card,A3, 36 months,Verified,40000,0.1161,333.08,0.0692,10800,30,11948
619738,Texas,INDIVIDUAL,< 1 year,Grand Prairie Isd,A,RENT,12/10/2021,11/12/2021,6/11/2021,Fully Paid,7/11/2021,794316,Credit Card,A4, 36 months,Verified,49400,0.1564,391.01,0.0654,20000,44,13140
349409,California,INDIVIDUAL,< 1 year,Lending Club,A,RENT,6/8/2021,5/11/2021,5/11/2021,Fully Paid,6/11/2021,351046,Credit Card,A5, 36 months,Verified,36450,0.1877,189.77,0.0863,6000,9,6853
373052,Arkansas,INDIVIDUAL,< 1 year,School District,A,RENT,1/9/2021,1/11/2021,1/11/2021,Fully Paid,2/11/2021,392582,Credit Card,A5, 36 months,Verified,39000,0.1157,481.42,0.0963,15000,12,16993
432254,California,INDIVIDUAL,< 1 year,"Booz Allen Hamilton, Inc.",A,RENT,12/9/2021,2/13/2021,1/13/2021,Fully Paid,2/13/2021,513635,Credit Card,A5, 36 months,Verified,75000,0.183,114.38,0.0894,3600,17,4118
416415,Texas,INDIVIDUAL,< 1 year,Booz Allen Hamilton,A,RENT,6/9/2021,2/15/2021,12/9/2021,Fully Paid,1/9/2022,467974,Credit Card,A5, 36 months,Verified,97000,0.1868,211.83,0.0963,6600,51,6805
379613,Virginia,INDIVIDUAL,10+ years,United Parcel Service,A,RENT,2/9/2021,3/12/2021,3/12/2021,Fully Paid,4/12/2021,406236,Credit Card,A5, 36 months,Verified,76668,0.1114,231.08,0.0963,7200,19,8319
1032923,California,INDIVIDUAL,3 years,Hayes Auto Sales,A,RENT,11/11/2021,4/14/2021,4/14/2021,Fully Paid,5/14/2021,1262480,Credit Card,A5, 36 months,Verified,25000,0.2294,200.84,0.089,6325,33,7178
405703,Texas,INDIVIDUAL,1 year,Wells Fargo Bank N.A.,A,RENT,5/9/2021,5/12/2021,6/12/2021,Fully Paid,7/12/2021,453753,Credit Card,A5, 36 months,Verified,59300,0.0959,96.29,0.0963,3000,16,3466
457163,California,INDIVIDUAL,10+ years,U.S. Army Corps Engineers,A,RENT,11/9/2021,5/11/2021,4/11/2021,Fully Paid,5/11/2021,568115,Credit Card,A5, 36 months,Verified,75000,0.0555,476.58,0.0894,15000,11,16516
366404,Florida,INDIVIDUAL,10+ years,The Pantry D/B/A Kangaroo Express,A,RENT,12/8/2021,1/11/2021,1/11/2021,Fully Paid,2/11/2021,378321,Credit Card,A5, 36 months,Verified,38000,0.1127,102.71,0.0963,3200,25,3636
440817,Illinois,INDIVIDUAL,2 years,Union Electronics Distributors,A,RENT,9/9/2021,4/16/2021,1/12/2021,Fully Paid,2/12/2021,534265,Credit Card,A4, 36 months,Verified,23400,0.1723,252.89,0.0859,8000,19,9004
574813,West Virginia,INDIVIDUAL,2 years,Department Of Veteran Affairs,A,RENT,9/10/2021,2/15/2021,8/12/2021,Fully Paid,9/12/2021,739445,Credit Card,A4, 36 months,Verified,60200,0.1601,196.78,0.0751,6325,27,6975
630780,New York,INDIVIDUAL,2 years,Mta Long Island Rail Road,A,RENT,12/10/2021,5/16/2021,4/11/2021,Fully Paid,5/11/2021,808106,Credit Card,A5, 36 months,Verified,70000,0.1125,616.72,0.0691,20000,13,20444
381731,New Jersey,INDIVIDUAL,2 years,Merrill Lynch,A,RENT,3/9/2021,3/12/2021,3/12/2021,Fully Paid,4/12/2021,410511,Credit Card,A5, 36 months,Verified,110000,0.1575,117.15,0.0963,3650,30,4217
387912,Florida,INDIVIDUAL,2 years,Ernst Young,A,RENT,3/9/2021,10/13/2021,3/12/2021,Fully Paid,4/12/2021,421054,Credit Card,A5, 36 months,Verified,95004,0.154,160.48,0.0963,5000,39,5776
619278,New York,INDIVIDUAL,3 years,Impacct Llc,A,RENT,12/10/2021,5/16/2021,3/13/2021,Fully Paid,4/13/2021,793754,Credit Card,A4, 36 months,Verified,62000,0.1802,372.61,0.0654,20000,37,13325
716290,New York,INDIVIDUAL,< 1 year,Barneys New York,A,RENT,4/11/2021,4/14/2021,4/14/2021,Fully Paid,5/14/2021,910086,Credit Card,A2, 36 months,Verified,50000,0.1981,84.92,0.0579,2800,28,3057
355762,New York,INDIVIDUAL,< 1 year,Unknown,A,RENT,9/8/2021,5/16/2021,9/11/2021,Fully Paid,10/11/2021,358505,Credit Card,A3, 36 months,Verified,230000,0.0392,184.89,0.08,7500,9,6656
647944,Massachusetts,INDIVIDUAL,< 1 year,Major Website,A,RENT,1/11/2021,4/12/2021,4/12/2021,Fully Paid,5/12/2021,828961,Credit Card,A4, 36 months,Verified,90000,0.0611,613.35,0.0654,20000,20,21340
534376,Ohio,INDIVIDUAL,< 1 year,"Nisource, Inc.",A,RENT,6/10/2021,2/12/2021,3/12/2021,Fully Paid,4/12/2021,690640,Credit Card,A4, 36 months,Verified,66000,0.1291,261.34,0.0751,8400,13,9077
847515,Ohio,INDIVIDUAL,< 1 year,The Goodyear Tire & Rubber Co.,A,RENT,8/11/2021,5/16/2021,10/14/2021,Fully Paid,11/14/2021,1059015,Credit Card,A5, 36 months,Verified,37500,0.2234,347.2,0.0849,11000,23,12501
631347,New York,INDIVIDUAL,2 years,Teragram Llc,A,RENT,12/10/2021,2/16/2021,7/11/2021,Fully Paid,8/11/2021,808799,Credit Card,A2, 36 months,Verified,60000,0.0544,363.93,0.0579,12000,16,12374
919910,Arizona,INDIVIDUAL,< 1 year,Camelback Academy,A,RENT,10/11/2021,11/13/2021,11/13/2021,Fully Paid,12/13/2021,1140461,Credit Card,A2, 36 months,Verified,34100,0.1028,353.1,0.0662,11500,22,12461
365326,California,INDIVIDUAL,< 1 year,Unknown,A,RENT,12/8/2021,1/14/2021,2/11/2021,Fully Paid,3/11/2021,376302,Credit Card,A5, 36 months,Verified,90000,0.1055,383.73,0.0938,12000,32,13353
499337,Virginia,INDIVIDUAL,1 year,Exxonmobil,B,RENT,4/10/2021,9/15/2021,2/12/2021,Fully Paid,3/12/2021,640880,Credit Card,B1, 36 months,Verified,91700,0.1506,209.37,0.0988,6500,20,7364
434985,New York,INDIVIDUAL,1 year,Self Employed,B,RENT,8/9/2021,4/16/2021,8/12/2021,Fully Paid,9/12/2021,519437,Credit Card,B3, 36 months,Verified,54000,0.05,662.68,0.1183,20000,17,23850
724923,Connecticut,INDIVIDUAL,1 year,Sac Capital Advisors,B,RENT,4/11/2021,11/14/2021,4/14/2021,Fully Paid,5/14/2021,920103,Credit Card,B4, 36 months,Verified,175000,0.0023,815.4,0.1074,25000,22,29354
414971,Florida,INDIVIDUAL,1 year,Publix Super Markets,B,RENT,6/9/2021,5/15/2021,11/10/2021,Fully Paid,12/10/2021,482105,Credit Card,B4, 36 months,Verified,20000,0.2454,132.66,0.1189,4000,13,4521
685052,New York,INDIVIDUAL,1 year,Dentium,B,RENT,3/11/2021,11/14/2021,6/12/2021,Fully Paid,7/12/2021,874585,Credit Card,B4, 36 months,Verified,39000,0.1385,130.47,0.1074,4000,14,4445
893118,California,INDIVIDUAL,1 year,"Cleanpath Ventures, Llc",B,RENT,9/11/2021,5/15/2021,4/12/2021,Fully Paid,5/12/2021,1110169,Credit Card,B5, 36 months,Verified,120000,0.1572,858.75,0.1269,25600,15,26915
1040029,Texas,INDIVIDUAL,1 year,Ericsson Inc.,B,RENT,12/11/2021,2/16/2021,12/14/2021,Fully Paid,1/14/2022,1269988,Credit Card,B5, 36 months,Verified,100450,0.2313,805.08,0.1269,24000,18,28983
785827,Virginia,INDIVIDUAL,1 year,Eastern Virginia Medical School,B,RENT,6/11/2021,2/14/2021,3/14/2021,Fully Paid,4/14/2021,989170,Credit Card,B5, 36 months,Verified,350000,0.1222,664.2,0.1199,20000,24,23846
669437,California,INDIVIDUAL,1 year,Booz Allen Hamilton,B,RENT,3/11/2021,2/13/2021,1/13/2021,Fully Paid,2/13/2021,855942,Credit Card,B5, 36 months,Verified,77625,0.2371,655.82,0.1111,20000,17,23004
496243,Massachusetts,INDIVIDUAL,1 year,Broad Institute,B,RENT,4/10/2021,7/15/2021,4/13/2021,Fully Paid,5/13/2021,635817,Credit Card,B5, 36 months,Verified,81600,0.1771,822.78,0.1136,25000,49,29621
524004,California,INDIVIDUAL,10+ years,Trader Joe'S,B,RENT,6/10/2021,5/16/2021,3/13/2021,Fully Paid,4/13/2021,678017,Credit Card,B1, 36 months,Verified,70000,0.179,486.69,0.1038,15000,23,17498
1024918,California,INDIVIDUAL,10+ years,"Aetna, Inc.",B,RENT,11/11/2021,5/16/2021,4/14/2021,Fully Paid,5/14/2021,1254061,Credit Card,B2, 36 months,Verified,60353,0.1147,276.88,0.1065,8500,21,9881
1046448,California,INDIVIDUAL,10+ years,Claremont Hotel Club & Spa,B,RENT,12/11/2021,12/14/2021,12/14/2021,Fully Paid,1/14/2022,1277287,Credit Card,B2, 36 months,Verified,83000,0.1015,364.83,0.1065,11200,12,13133
515437,California,INDIVIDUAL,10+ years,United States Bankruptcy Court,B,RENT,5/10/2021,5/13/2021,5/13/2021,Fully Paid,6/13/2021,666271,Credit Card,B2, 36 months,Verified,65000,0.1674,514.11,0.1025,25000,17,18509
790958,California,INDIVIDUAL,10+ years,Federal Express,B,RENT,6/11/2021,5/16/2021,7/14/2021,Fully Paid,8/14/2021,995197,Credit Card,B2, 36 months,Verified,50000,0.1946,162.73,0.1059,5000,58,5861
848175,New York,INDIVIDUAL,10+ years,Columbia University,B,RENT,8/11/2021,5/16/2021,4/13/2021,Fully Paid,5/13/2021,1059755,Credit Card,B2, 36 months,Verified,140000,0.1857,121.23,0.1059,3725,46,4121
696757,California,INDIVIDUAL,10+ years,"Tri-Kes, Inc.",B,RENT,3/11/2021,5/16/2021,4/14/2021,Fully Paid,5/14/2021,887956,Credit Card,B3, 36 months,Verified,80000,0.1661,486.62,0.1037,15000,13,17518
634640,Illinois,INDIVIDUAL,10+ years,Bethany Baptist Church,B,RENT,12/10/2021,2/14/2021,1/14/2021,Fully Paid,2/14/2021,813017,Credit Card,B4, 36 months,Verified,48000,0.194,806.57,0.0999,25000,15,29038
673363,California,INDIVIDUAL,10+ years,Unknown,B,RENT,2/11/2021,5/16/2021,3/14/2021,Fully Paid,4/14/2021,860690,Credit Card,B5, 36 months,Verified,40000,0.12,393.5,0.1111,12000,8,14166
976762,California,INDIVIDUAL,10+ years,Neigborhoohealtcare,B,RENT,10/11/2021,5/16/2021,11/13/2021,Fully Paid,12/13/2021,1199307,Credit Card,B5, 36 months,Verified,47496,0.2115,117.41,0.1269,3500,20,4127
439829,Massachusetts,INDIVIDUAL,2 years,Pfizer,B,RENT,12/10/2021,5/16/2021,11/12/2021,Fully Paid,12/12/2021,531872,Credit Card,B2, 36 months,Verified,64200,0.0198,127.67,0.0925,4000,8,4510
665482,California,INDIVIDUAL,2 years,Kaiser Permanente,B,RENT,2/11/2021,5/16/2021,7/12/2021,Fully Paid,8/12/2021,850829,Credit Card,B2, 36 months,Verified,70000,0.1053,419.48,0.1,13000,16,14474
734817,California,INDIVIDUAL,2 years,Merrill Lynch,B,RENT,4/11/2021,5/16/2021,8/12/2021,Fully Paid,9/12/2021,931386,Credit Card,B2, 36 months,Verified,75000,0.1408,677.62,0.1,21000,20,23169
456709,California,INDIVIDUAL,2 years,Morgan Stanley Smith Barney,B,RENT,11/9/2021,11/12/2021,11/12/2021,Fully Paid,12/12/2021,567374,Credit Card,B2, 36 months,Verified,80000,0.1431,494.53,0.1148,15000,32,17803
790748,Virginia,INDIVIDUAL,2 years,Headstrong Services Llc,B,RENT,7/11/2021,11/15/2021,4/12/2021,Fully Paid,5/12/2021,994954,Credit Card,B3, 36 months,Verified,95000,0.1365,654.68,0.1099,20000,26,21352
616589,Wisconsin,INDIVIDUAL,2 years,Dept Of Va (Nccpac,B,RENT,11/10/2021,11/15/2021,7/13/2021,Fully Paid,8/13/2021,783222,Credit Card,B4, 36 months,Verified,34900,0.1582,361.34,0.0999,11200,8,12965
501435,California,INDIVIDUAL,2 years,Chevron,B,RENT,4/10/2021,7/11/2021,7/11/2021,Fully Paid,8/11/2021,644476,Credit Card,B4, 36 months,Verified,101000,0.1238,366.64,0.1099,11200,15,12408
414951,New York,INDIVIDUAL,2 years,Women'S Prison Association,B,RENT,6/9/2021,12/15/2021,8/12/2021,Fully Paid,9/12/2021,482078,Credit Card,B5, 36 months,Verified,27000,0.1942,283.18,0.1221,8500,14,10210
592416,California,INDIVIDUAL,3 years,Los Angeles County,B,RENT,10/10/2021,10/13/2021,10/13/2021,Fully Paid,11/13/2021,760857,Credit Card,B1, 36 months,Verified,45792,0.1965,551.59,0.1038,17000,14,19859
542638,Texas,INDIVIDUAL,3 years,Fidelity Investments,B,RENT,7/10/2021,7/13/2021,7/13/2021,Fully Paid,8/13/2021,700225,Credit Card,B2, 36 months,Verified,43000,0.2394,473,0.1075,14500,12,17029
729459,New York,INDIVIDUAL,3 years,Debevoise & Plimpton,B,RENT,4/11/2021,2/14/2021,1/14/2021,Fully Paid,2/14/2021,925242,Credit Card,B3, 36 months,Verified,66000,0.1767,681.27,0.1037,21000,13,24469
951594,Wisconsin,INDIVIDUAL,3 years,Weyco Group,B,RENT,10/11/2021,5/16/2021,8/14/2021,Fully Paid,9/14/2021,1172345,Credit Card,B3, 36 months,Verified,42000,0.2086,363.84,0.1171,11000,17,13077
845758,California,INDIVIDUAL,3 years,Franklin Wireless,B,RENT,8/11/2021,3/14/2021,3/14/2021,Fully Paid,4/14/2021,1057038,Credit Card,B3, 36 months,Verified,60000,0.1732,785.62,0.1099,24000,29,28176
420652,Virginia,INDIVIDUAL,3 years,"Twm Associates, Inc.",B,RENT,7/9/2021,2/11/2021,2/11/2021,Fully Paid,3/11/2021,494096,Credit Card,B3, 36 months,Verified,168600,0.1927,660.27,0.1158,20000,53,22852
839247,Arizona,INDIVIDUAL,3 years,Unknown,B,RENT,8/11/2021,8/14/2021,8/14/2021,Fully Paid,9/14/2021,1049406,Credit Card,B4, 36 months,Verified,105000,0.0618,461.6,0.1149,14000,27,16617
669559,California,INDIVIDUAL,3 years,University Of California At Davis,B,RENT,2/11/2021,1/15/2021,2/14/2021,Fully Paid,3/14/2021,856135,Credit Card,B5, 36 months,Verified,64000,0.0353,590.24,0.1111,18000,4,21250
424360,Pennsylvania,INDIVIDUAL,3 years,Gpx Realty Partners,B,RENT,7/9/2021,3/16/2021,7/12/2021,Fully Paid,8/12/2021,198314,Credit Card,B5, 36 months,Verified,85000,0.1759,832.88,0.1221,25000,24,29983
641384,California,INDIVIDUAL,4 years,Apollo Interactive,B,RENT,12/10/2021,8/14/2021,1/14/2021,Fully Paid,2/14/2021,821006,Credit Card,B1, 36 months,Verified,75000,0.1429,634.88,0.0888,20000,14,22856
742548,Minnesota,INDIVIDUAL,4 years,Starbucks Coffee Company,B,RENT,5/11/2021,5/16/2021,2/13/2021,Fully Paid,3/13/2021,940639,Credit Card,B1, 36 months,Verified,37800,0.2025,485.56,0.0999,15050,25,16973
809327,California,INDIVIDUAL,4 years,Fountain Valley Regional Hospital,B,RENT,7/11/2021,9/12/2021,9/12/2021,Fully Paid,10/12/2021,1016134,Credit Card,B2, 36 months,Verified,82800,0.0643,325.45,0.1059,10000,21,11038
583522,California,INDIVIDUAL,4 years,Scientific Research Corp.,B,RENT,9/10/2021,10/13/2021,10/13/2021,Fully Paid,11/13/2021,749813,Credit Card,B2, 36 months,Verified,54380,0.1655,205.51,0.1075,6300,10,7399
668101,Georgia,INDIVIDUAL,4 years,The Men'S Wearhouse,B,RENT,2/11/2021,12/12/2021,12/12/2021,Fully Paid,1/12/2022,854158,Credit Card,B2, 36 months,Verified,35000,0.1447,413.02,0.1,12800,8,14523
1035219,New York,INDIVIDUAL,4 years,Mjj Brilliant,B,RENT,11/11/2021,5/16/2021,12/14/2021,Fully Paid,1/14/2022,1264859,Credit Card,B2, 36 months,Verified,68000,0.1066,586.32,0.1065,18000,20,21107
741883,Texas,INDIVIDUAL,4 years,Houson Grinding & Manf. Inc,B,RENT,5/11/2021,5/16/2021,1/14/2021,Fully Paid,2/14/2021,939897,Credit Card,B3, 36 months,Verified,78000,0.1235,785.62,0.1099,24000,18,28209
659698,Pennsylvania,INDIVIDUAL,4 years,Macy'S,B,RENT,1/11/2021,5/16/2021,2/14/2021,Fully Paid,3/14/2021,843740,Credit Card,B3, 36 months,Verified,39000,0.1714,454.18,0.1037,14000,11,16352
852988,New Jersey,INDIVIDUAL,4 years,The Jpc Group Inc,B,RENT,8/11/2021,2/16/2021,9/14/2021,Fully Paid,10/14/2021,1065129,Credit Card,B3, 36 months,Verified,38000,0.2094,327.34,0.1099,10000,13,11784
397504,Massachusetts,INDIVIDUAL,4 years,Booz Allen Hamilton,B,RENT,5/9/2021,5/12/2021,5/12/2021,Fully Paid,6/12/2021,438282,Credit Card,B5, 36 months,Verified,83252,0.1381,346.48,0.1221,10400,13,12473
876518,Missouri,INDIVIDUAL,5 years,Citi Bank,B,RENT,9/11/2021,3/14/2021,5/13/2021,Fully Paid,6/13/2021,1091141,Credit Card,B1, 36 months,Verified,30000,0.2156,187.93,0.0999,5825,16,6564
986914,North Carolina,INDIVIDUAL,5 years,Walgreens,B,RENT,10/11/2021,10/14/2021,10/14/2021,Fully Paid,11/14/2021,1210905,Credit Card,B1, 36 months,Verified,50000,0.2256,193.35,0.0991,6000,11,6961
627462,California,INDIVIDUAL,5 years,Conocophillips,B,RENT,12/10/2021,1/14/2021,12/13/2021,Fully Paid,1/13/2022,804059,Credit Card,B2, 36 months,Verified,71004,0.084,434.86,0.0925,16000,12,15656
433822,Arizona,INDIVIDUAL,5 years,Self-Employed,B,RENT,8/9/2021,2/10/2021,1/10/2021,Fully Paid,2/10/2021,517094,Credit Card,B3, 36 months,Verified,31200,0.1304,497.01,0.1183,15000,11,15705
839002,Minnesota,INDIVIDUAL,5 years,Dbl Labs,B,RENT,8/11/2021,5/16/2021,12/12/2021,Fully Paid,1/12/2022,1049136,Credit Card,B3, 36 months,Verified,52000,0.1516,851.09,0.1099,26000,22,29107
1054129,New York,INDIVIDUAL,5 years,Merrill Lynch,B,RENT,12/11/2021,5/16/2021,6/14/2021,Fully Paid,7/14/2021,1285948,Credit Card,B3, 36 months,Verified,80000,0.0586,413.45,0.1171,12500,10,14489
433725,Virginia,INDIVIDUAL,5 years,W.G.Carr Co,B,RENT,8/9/2021,4/16/2021,8/12/2021,Fully Paid,9/12/2021,516900,Credit Card,B3, 36 months,Verified,50004,0.2148,662.68,0.1183,20000,27,23859
993434,New York,INDIVIDUAL,5 years,"Teachers College, Columbia University",B,RENT,10/11/2021,1/16/2021,7/14/2021,Fully Paid,8/14/2021,1217796,Credit Card,B4, 36 months,Verified,80000,0.139,400.99,0.1242,12000,20,14395
442771,Georgia,INDIVIDUAL,5 years,Larry Baumwald Insurance Agency Inc.,B,RENT,9/9/2021,5/16/2021,10/12/2021,Fully Paid,11/12/2021,537910,Credit Card,B4, 36 months,Verified,49000,0.1697,499.5,0.1218,15000,14,17982
573575,Maryland,INDIVIDUAL,5 years,The Home Depot,B,RENT,9/10/2021,4/15/2021,9/13/2021,Fully Paid,10/13/2021,737769,Credit Card,B4, 36 months,Verified,32000,0.2224,65.95,0.1149,2000,10,2374
654789,Massachusetts,INDIVIDUAL,6 years,Frito-Lay,B,RENT,1/11/2021,4/16/2021,8/11/2021,Fully Paid,9/11/2021,837364,Credit Card,B1, 36 months,Verified,60000,0.1438,256.76,0.0963,8000,20,8362
658251,New York,INDIVIDUAL,6 years,Ny Presbyterian Hospital,B,RENT,1/11/2021,10/15/2021,2/14/2021,Fully Paid,3/14/2021,841791,Credit Card,B2, 36 months,Verified,40000,0.2382,322.68,0.1,10000,22,11617
735432,California,INDIVIDUAL,6 years,Bristol Park Medical,B,RENT,4/11/2021,10/13/2021,11/13/2021,Fully Paid,12/13/2021,932137,Credit Card,B3, 36 months,Verified,35000,0.1666,551.51,0.1037,17000,11,19757
1006331,New Jersey,INDIVIDUAL,6 years,Usda - Food And Nutrition Service,B,RENT,11/11/2021,11/14/2021,11/14/2021,Fully Paid,12/14/2021,1232736,Credit Card,B3, 36 months,Verified,74000,0.1442,281.15,0.1171,8500,23,10121
1053390,Florida,INDIVIDUAL,6 years,Thomas Sign & Awning,B,RENT,12/11/2021,5/16/2021,12/14/2021,Fully Paid,1/14/2022,1284978,Credit Card,B4, 36 months,Verified,32000,0.2393,334.16,0.1242,10000,13,12029
866160,Maryland,INDIVIDUAL,6 years,The Ritz-Carlton,B,RENT,8/11/2021,5/16/2021,9/14/2021,Fully Paid,10/14/2021,1079614,Credit Card,B4, 36 months,Verified,50000,0.2179,151.67,0.1149,4600,13,5460
657378,Georgia,INDIVIDUAL,6 years,Procter & Gamble,B,RENT,1/11/2021,5/15/2021,8/11/2021,Fully Paid,9/11/2021,840715,Credit Card,B4, 36 months,Verified,120000,0.1849,815.4,0.1074,25000,37,26262
503818,California,INDIVIDUAL,7 years,Allison & Partners,B,RENT,4/10/2021,4/13/2021,5/13/2021,Fully Paid,6/13/2021,648490,Credit Card,B2, 36 months,Verified,115000,0.0923,236.41,0.1025,7300,14,8511
543090,California,INDIVIDUAL,7 years,San Diego Unified School District,B,RENT,7/10/2021,1/16/2021,1/12/2021,Fully Paid,2/12/2021,700722,Credit Card,B3, 36 months,Verified,78708,0.1599,787.1,0.1112,24000,19,27162
456639,Oregon,INDIVIDUAL,8 years,Ohsu,B,RENT,11/9/2021,4/12/2021,12/9/2021,Fully Paid,1/9/2022,567211,Credit Card,B4, 36 months,Verified,120000,0.2158,532.8,0.1218,16000,51,16164
984826,New York,INDIVIDUAL,8 years,Driver,B,RENT,10/11/2021,10/14/2021,10/14/2021,Fully Paid,11/14/2021,1208258,Credit Card,B5, 36 months,Verified,14000,0.1671,115.73,0.1269,3450,10,4166
793482,North Carolina,INDIVIDUAL,9 years,"Jht, Inc.",B,RENT,6/11/2021,8/12/2021,8/12/2021,Fully Paid,9/12/2021,997997,Credit Card,B2, 36 months,Verified,47000,0.2359,256.3,0.1059,7875,12,8602
437782,Texas,INDIVIDUAL,< 1 year,Robert Half International,B,RENT,9/9/2021,1/12/2021,1/12/2021,Fully Paid,2/12/2021,526257,Credit Card,B2, 36 months,Verified,45000,0.1893,296.72,0.1148,9000,11,10583
1037375,New York,INDIVIDUAL,< 1 year,Harlem Village Academies,B,RENT,11/11/2021,12/14/2021,12/14/2021,Fully Paid,1/14/2022,1267066,Credit Card,B2, 36 months,Verified,65000,0.0672,651.47,0.1065,20000,20,23453
498532,Florida,INDIVIDUAL,< 1 year,Assurant,B,RENT,4/10/2021,4/13/2021,4/13/2021,Fully Paid,5/13/2021,639425,Credit Card,B3, 36 months,Verified,48000,0.0797,325.6,0.1062,10000,7,11723
499339,Florida,INDIVIDUAL,< 1 year,Raymond James,B,RENT,4/10/2021,3/14/2021,2/11/2021,Fully Paid,3/11/2021,640882,Credit Card,B3, 36 months,Verified,75000,0.1421,162.8,0.1062,5000,19,5394
679427,New York,INDIVIDUAL,< 1 year,American Express,B,RENT,2/11/2021,2/12/2021,2/12/2021,Fully Paid,3/12/2021,867930,Credit Card,B3, 36 months,Verified,97500,0.2468,311.44,0.1037,9600,18,10402
710964,California,INDIVIDUAL,< 1 year,Cloudcrowd,B,RENT,4/11/2021,4/13/2021,4/13/2021,Fully Paid,5/13/2021,903782,Credit Card,B4, 36 months,Verified,80000,0.0931,365.3,0.1074,11200,8,12908
640761,Massachusetts,INDIVIDUAL,< 1 year,Liberty Mutual,B,RENT,12/10/2021,4/16/2021,1/14/2021,Fully Paid,2/14/2021,820244,Credit Card,B4, 36 months,Verified,38400,0.1528,225.84,0.0999,7000,14,8131
632255,New York,INDIVIDUAL,< 1 year,Ernst And Young,B,RENT,12/10/2021,5/16/2021,1/14/2021,Fully Paid,2/14/2021,809964,Credit Card,B4, 36 months,Verified,145000,0.1667,806.57,0.0999,25000,13,29038
600434,New York,INDIVIDUAL,< 1 year,Ubs Investment Bank,B,RENT,10/10/2021,2/15/2021,10/12/2021,Fully Paid,11/12/2021,770640,Credit Card,B4, 36 months,Verified,75600,0.0357,495.23,0.0999,25000,15,16787
688201,North Carolina,INDIVIDUAL,< 1 year,"Waterstone Asset Management, Llc",B,RENT,3/11/2021,3/14/2021,3/14/2021,Fully Paid,4/14/2021,878316,Credit Card,B5, 36 months,Verified,60000,0.0556,213.15,0.1111,6500,5,7673
595691,Alabama,INDIVIDUAL,< 1 year,Dst Health Solutions,B,RENT,10/10/2021,12/15/2021,4/12/2021,Fully Paid,5/12/2021,764761,Credit Card,B5, 36 months,Verified,60000,0.2246,397.77,0.1186,12000,18,13622
623809,Michigan,INDIVIDUAL,< 1 year,Macworks,B,RENT,12/10/2021,6/13/2021,6/13/2021,Fully Paid,7/13/2021,799442,Credit Card,B5, 36 months,Verified,40000,0.1467,155.7,0.1036,4800,11,5578
493508,Maryland,INDIVIDUAL,< 1 year,K And F Partners Llc,B,RENT,3/10/2021,5/16/2021,4/13/2021,Fully Paid,5/13/2021,631445,Credit Card,B5, 36 months,Verified,115200,0.1319,798.1,0.1136,24250,22,28733
1046334,Florida,INDIVIDUAL,< 1 year,"Beam, Inc.",B,RENT,12/11/2021,5/16/2021,5/13/2021,Fully Paid,6/13/2021,1277377,Credit Card,B5, 36 months,Verified,60000,0.1142,523.3,0.1269,15600,20,17862
994926,California,INDIVIDUAL,1 year,Cast & Crew Entertainment Services,B,RENT,10/11/2021,5/16/2021,2/14/2021,Fully Paid,3/14/2021,1219579,Credit Card,B3, 36 months,Verified,100000,0.1476,476.3,0.1171,14400,15,16946
1009226,New Jersey,INDIVIDUAL,1 year,E*Trade,B,RENT,11/11/2021,10/15/2021,12/13/2021,Fully Paid,1/13/2022,1235958,Credit Card,B3, 36 months,Verified,46000,0.0853,314.23,0.1171,9500,13,11118
733280,Illinois,INDIVIDUAL,7 years,Artist,B,RENT,4/11/2021,5/14/2021,5/14/2021,Fully Paid,6/14/2021,929632,Credit Card,B1, 36 months,Verified,42000,0.1551,193.37,0.0963,6025,17,6961
715516,Pennsylvania,INDIVIDUAL,4 years,Bank Of New York Mellon,B,RENT,3/11/2021,5/16/2021,11/11/2021,Fully Paid,12/11/2021,909155,Credit Card,B1, 36 months,Verified,54000,0.0684,179.73,0.0963,5600,21,5892
